customer_id,churn,age,gender,marital_status,education_level,dependent_count,occupation_type,annual_income,income_band,income_category,city_tier,region,customer_segment,tenure_months,onboarding_channel,relationship_type,number_of_products,primary_account_type,card_category,customer_lifetime_value,loyalty_program_member,referral_count,last_contacted_days,relationship_manager_assigned,avg_monthly_balance,current_balance,balance_decline_percentage,monthly_transaction_count,monthly_transaction_value,cash_withdrawal_count,upi_transaction_count,debit_card_transaction_count,net_banking_transaction_count,account_inactive_days,total_trans_amt,total_trans_count,total_amt_chng_q4_q1,total_ct_chng_q4_q1,avg_open_to_buy,total_revolving_bal,savings_account_flag,current_account_flag,credit_card_flag,personal_loan_flag,home_loan_flag,auto_loan_flag,fixed_deposit_flag,investment_product_flag,insurance_product_flag,demat_account_flag,credit_card_limit,credit_card_spend,credit_utilization_ratio,minimum_due_paid_flag,late_credit_card_payment_count,loan_outstanding_amount,emi_amount,emi_payment_delay_count,loan_default_risk_score,prepayment_flag,mobile_app_login_count,website_login_count,digital_transaction_ratio,last_login_days,failed_login_count,app_rating_given,paperless_statement_enabled,digital_service_usage_score,mobile_banking_active_flag,email_open_rate,total_complaints,complaint_resolution_time,unresolved_complaint_count,branch_visit_count,call_center_interaction_count,relationship_manager_interaction_count,service_request_count,escalation_count,satisfaction_score,nps_score,campaign_received_count,campaign_response_count,cross_sell_offer_count,upsell_offer_count,retention_offer_received,retention_offer_accepted,last_campaign_response_days,discount_or_fee_waiver_received,competitor_bank_offer_awareness,customer_feedback_sentiment,monthly_income_estimate,credit_utilization_3m_avg,credit_utilization_6m_avg,avg_quarterly_balance,total_digital_logins,debt_to_income_ratio,digital_engagement_index
135180,1,39,male,single,graduate,5,salaried,61030.0,middle,$60k - $80k,tier 2,east,mass,36,referral,investment,1,savings,blue,5490.49,1,0,9,0,2401.0,2618.0,17.18,3,162.83,2,12,9,5,111,1954,46,0.358,0.394,22381.5,633,0,0,1,0,0,0,0,1,1,0,23589.5,862.0,0.026,1,1,0.0,0.0,0,54.3,0,19,5,0.929,27,0,3.2,1,64.6,1,0.416,0,0,0,0,3,0,5,0,2.7,-48,4,0,2,0,0,0,78,0,high,negative,3772,0.0,0.131,7229.0,24,0.0,61.4
135181,0,43,female,single,graduate,3,salaried,47709.0,lower-middle,$40k - $60k,tier 2,south,mass,33,branch,multi-product,4,nre/nro,blue,9263.95,0,2,15,0,6864.0,7649.0,6.62,6,394.92,6,18,8,7,97,4739,76,0.689,0.81,1265.0,1169,1,0,1,0,0,0,1,0,0,0,2434.0,2556.0,0.48,1,1,0.0,0.0,0,26.6,0,17,8,0.846,8,0,3.9,1,62.1,1,0.68,1,4,0,0,3,0,0,0,2.8,7,5,0,4,2,0,0,83,0,medium,negative,3714,0.458,0.473,19905.0,25,0.0,58.2
135182,0,38,male,married,high school,2,salaried,144555.5,high,$120k +,tier 3,north,affluent,29,branch,savings only,4,current,blue,28215.09,1,4,43,1,16896.0,22459.0,7.68,3,243.0,7,19,7,2,34,2916,45,1.404,0.957,1162.0,1656,1,0,1,0,1,1,1,0,1,0,2818.0,1712.0,0.588,1,2,98496.0,3863.0,1,53.3,0,19,8,0.8,24,1,3.9,1,58.7,1,0.558,3,1,0,2,2,6,2,0,4.8,63,3,0,1,1,0,0,62,0,low,positive,15268,0.565,0.549,52578.0,27,0.2816,55.3
135183,0,45,male,married,unknown,3,student,101927.0,upper-middle,$80k - $120k,tier 2,north,hni,38,dsa,multi-product,3,salary,blue,32957.41,0,0,32,1,7336.0,5826.0,6.06,5,296.67,7,10,8,17,44,3560,71,0.779,0.511,22381.5,0,1,1,1,0,1,0,0,1,0,1,23589.5,1569.0,0.0,1,4,35404.0,1360.0,1,37.6,1,21,5,0.833,11,1,3.9,1,63.1,1,0.318,1,2,0,1,2,4,2,0,4.4,47,4,0,3,2,0,0,30,0,low,positive,9341,0.054,0.095,21640.0,26,0.1601,59.6
135184,0,39,male,single,uneducated,2,self-employed,112847.0,upper-middle,$80k - $120k,tier 3,south,affluent,36,mobile app,premium,6,savings,blue,17654.49,1,0,43,1,20886.0,20847.0,4.62,5,305.58,6,18,11,9,86,3667,66,0.863,0.784,6717.0,1184,0,1,1,1,0,0,0,0,0,0,7901.0,2206.0,0.15,1,1,27679.0,1051.0,0,31.8,1,27,4,0.864,24,1,3.9,0,53.3,1,0.68,1,4,0,2,4,8,2,0,4.4,93,2,0,1,2,0,0,1,0,low,positive,11821,0.176,0.194,64475.0,31,0.1118,45.6
135185,0,50,male,single,unknown,2,business owner,141877.0,high,$120k +,tier 2,east,affluent,37,mobile app,savings only,6,savings,blue,25779.59,0,0,21,1,22831.0,19122.0,3.35,5,243.0,5,14,9,7,110,2916,65,0.709,0.548,14325.0,1016,1,1,1,0,1,0,0,0,0,0,15341.0,1947.0,0.066,0,0,28686.0,934.0,0,48.7,0,13,3,0.857,5,1,3.9,1,57.5,1,0.669,2,4,0,1,4,5,2,0,3.5,31,10,2,3,2,1,1,31,0,not aware,neutral,11610,0.022,0.14,69373.0,16,0.079,52.7
135186,1,51,male,married,unknown,3,salaried,89153.0,upper-middle,$80k - $120k,tier 1,north,hni,36,dsa,lending,3,current,blue,10165.87,0,0,194,1,4964.0,4145.0,4.79,2,119.5,4,12,9,7,113,1434,31,0.407,0.292,5130.0,0,1,0,1,0,1,1,0,0,1,0,5130.0,680.0,0.0,0,0,20795.0,927.0,4,81.1,0,19,2,0.875,180,1,2.2,0,55.0,1,0.225,4,24,0,0,3,1,7,0,2.9,19,6,0,1,2,1,0,255,1,low,negative,6804,0.0,0.117,15177.0,21,0.1248,45.5
135187,0,43,male,single,high school,0,student,79801.0,middle,$80k - $120k,tier 1,west,affluent,36,online,investment,2,savings,blue,16740.93,1,2,31,0,2218.0,2927.0,2.31,7,407.83,4,18,10,6,63,4894,85,0.63,0.977,11247.0,0,1,0,1,0,0,1,0,0,1,0,11247.0,2630.0,0.0,1,1,173087.5,11939.0,0,34.3,0,25,14,0.895,13,2,3.9,1,65.1,1,0.273,0,0,0,3,2,0,1,0,4.1,82,2,0,0,1,1,0,20,0,medium,positive,5195,0.0,0.034,6602.0,39,1.7953,64.0
135188,1,45,female,unknown,graduate,4,self-employed,32215.0,lower-middle,less than $40k,tier 2,north,mass,33,mobile app,investment,1,savings,blue,6161.13,0,0,163,0,8202.0,6154.0,21.01,3,194.58,2,8,4,7,110,2335,41,0.739,0.708,645.0,1103,1,1,1,0,0,0,0,1,0,0,1748.0,1684.0,0.631,1,2,0.0,0.0,0,51.3,0,13,4,0.905,4,3,3.0,0,50.4,1,0.025,4,19,0,1,2,0,2,1,3.6,5,3,0,5,2,1,0,241,0,medium,negative,2888,0.527,0.625,23576.0,17,0.0,42.3
135189,0,36,male,divorced,graduate,4,business owner,144555.5,high,$120k +,tier 2,north,mass,29,online,multi-product,3,savings,blue,29436.29,1,0,6,0,13266.0,16657.0,-1.91,4,209.67,9,20,10,5,82,2516,54,0.736,0.385,881.0,770,0,0,1,0,1,0,1,1,1,0,1651.0,1507.0,0.466,1,1,27944.0,861.0,0,48.2,0,23,13,0.795,2,1,5.0,1,63.4,1,0.437,1,4,0,1,2,0,1,0,4.9,52,3,0,0,1,0,0,62,1,not aware,positive,18876,0.381,0.423,37160.0,36,0.056,57.6
135190,1,56,male,single,college,2,salaried,144555.5,high,$120k +,tier 2,east,hni,50,branch,lending,2,salary,blue,32430.64,0,0,135,1,7882.0,7099.0,7.83,1,54.5,3,10,5,6,65,654,14,0.885,0.4,16867.0,0,1,1,1,1,0,0,0,1,1,1,16867.0,500.0,0.0,1,3,97055.0,4087.0,2,63.7,0,20,3,0.875,103,1,3.9,0,51.0,1,0.084,1,9,0,1,3,1,2,0,1.1,13,8,0,3,0,1,0,4,0,medium,negative,17870,0.048,0.041,22484.0,23,0.2737,44.5
135191,0,57,male,single,uneducated,2,salaried,95438.0,upper-middle,$80k - $120k,tier 2,west,affluent,53,branch,multi-product,5,savings,blue,36619.935,1,0,48,0,23698.0,26551.0,11.3,2,102.75,6,13,11,7,84,1233,26,0.629,0.857,22381.5,2099,1,1,1,1,0,1,1,0,0,0,23589.5,879.0,0.061,0,0,158982.0,5883.0,0,49.8,0,29,11,0.838,12,1,4.0,1,67.8,1,0.646,0,0,0,3,4,0,3,0,5.0,36,3,0,3,3,0,0,94,0,low,negative,8003,0.112,0.183,71756.0,40,0.7397,63.9
135192,0,49,male,unknown,unknown,3,salaried,143744.0,high,$120k +,tier 1,east,hni,44,mobile app,premium,5,savings,blue,36619.935,1,2,54,1,8547.0,9606.0,10.64,2,108.33,6,14,11,11,60,1300,33,0.691,0.5,19612.0,2008,1,0,1,0,1,0,0,1,1,1,21620.0,1036.0,0.093,1,3,24962.0,561.0,0,58.0,0,20,8,0.857,19,1,3.8,1,60.2,1,0.709,3,13,0,2,2,3,1,0,4.5,98,4,0,3,1,0,0,6,0,high,positive,11892,0.068,0.182,26324.0,28,0.0468,56.1
135193,0,52,female,married,graduate,3,homemaker,32518.0,lower-middle,less than $40k,tier 1,central,mass,39,mobile app,lending,4,current,blue,8967.68,1,1,72,1,5638.0,4514.0,-1.98,5,353.17,8,14,9,8,93,4238,63,0.772,0.8,1092.0,909,1,0,1,0,0,0,0,0,1,0,2001.0,2101.0,0.454,1,1,0.0,0.0,0,35.0,0,21,6,0.795,23,2,3.9,1,63.8,1,0.538,2,4,0,3,3,8,6,0,3.7,-26,2,0,0,1,0,0,30,0,not aware,positive,2930,0.43,0.356,17833.0,27,0.0,59.4
135194,1,39,female,divorced,uneducated,3,homemaker,53746.0,middle,unknown,tier 2,east,mass,36,dsa,lending,4,savings,blue,6195.14,0,0,60,0,4703.0,5844.0,17.97,3,205.5,5,12,9,5,115,2466,40,0.854,0.538,2809.0,0,1,0,1,0,0,1,1,0,1,1,2809.0,1575.0,0.0,0,2,28228.0,1399.0,4,67.7,0,16,6,0.839,6,0,3.9,1,60.8,1,0.11,1,2,0,0,3,0,2,0,3.8,-3,3,0,3,0,1,0,1,0,low,negative,4277,0.0,0.126,13787.0,22,0.3124,56.3
135195,0,35,male,married,graduate,1,salaried,39396.0,lower-middle,$40k - $60k,tier 1,north,mass,25,online,multi-product,5,savings,blue,8874.48,1,2,1,0,35481.0,40125.5,-13.24,4,248.92,7,11,9,8,120,2987,52,1.12,0.857,4625.0,1176,1,0,1,1,0,0,1,1,0,0,5801.0,1684.0,0.203,0,1,13506.0,316.0,0,11.8,0,18,9,0.8,13,1,3.9,0,50.8,1,0.144,2,5,0,2,4,0,1,0,3.4,37,9,1,5,0,1,1,1,0,medium,neutral,2280,0.215,0.319,101823.0,27,0.0963,40.3
135196,0,55,female,unknown,college,2,homemaker,79134.0,middle,unknown,tier 1,north,hni,41,branch,investment,6,savings,blue,20180.57,1,0,43,1,30534.0,24016.0,-3.69,5,355.67,3,19,9,9,61,4268,69,0.68,0.725,7613.0,0,1,1,1,1,0,0,1,1,0,1,7613.0,2619.0,0.0,0,1,131151.0,2687.0,0,28.4,0,16,12,0.925,10,1,3.9,1,66.2,1,0.682,3,1,0,4,2,8,0,0,3.9,73,2,0,1,1,1,0,1,1,low,negative,7503,0.004,0.109,88800.0,28,0.4075,64.5
135197,0,37,male,married,graduate,2,business owner,37704.0,lower-middle,less than $40k,tier 3,east,hni,36,branch,savings only,3,savings,blue,11478.09,1,0,32,0,7215.0,8661.0,8.67,3,129.58,2,19,15,7,99,1555,45,0.677,0.552,354.0,1687,1,1,1,0,0,0,1,1,0,0,2041.0,788.0,0.827,1,1,0.0,0.0,0,66.6,0,19,10,0.953,67,1,4.6,1,65.9,1,0.716,1,1,0,3,4,0,1,0,3.3,17,8,0,1,1,0,0,111,0,low,positive,3691,0.74,0.698,20834.0,29,0.0,60.2
135198,1,41,female,divorced,high school,4,homemaker,47585.0,lower-middle,$40k - $60k,tier 1,east,hni,37,mobile app,premium,3,salary,blue,9158.91,0,0,85,1,2345.0,3072.0,29.6,4,167.83,4,15,3,9,70,2014,54,0.685,0.8,4446.0,204,1,0,1,1,0,0,0,1,0,1,4650.0,863.0,0.044,0,3,54736.0,2292.0,4,24.4,0,14,12,0.871,105,1,3.7,0,44.6,1,0.362,1,27,0,3,3,1,2,0,3.2,75,2,0,2,0,1,0,363,0,medium,neutral,3690,0.0,0.141,7248.0,26,0.578,35.4
135199,0,53,female,single,high school,1,salaried,33862.0,lower-middle,less than $40k,tier 2,north,mass,47,branch,multi-product,6,savings,blue,9679.4,1,0,7,0,7499.0,5449.0,-8.13,6,372.0,12,20,9,5,86,4464,83,0.541,0.93,1244.0,2134,1,0,1,0,0,0,0,0,1,0,3378.0,2560.0,0.632,1,3,0.0,0.0,0,46.9,0,21,11,0.739,5,0,3.9,1,60.6,1,0.682,2,13,0,2,3,0,2,0,3.5,63,1,0,1,1,0,0,10,0,low,positive,3120,0.542,0.435,23498.0,32,0.0,54.5
135200,1,38,female,married,graduate,3,salaried,49103.0,lower-middle,less than $40k,tier 2,west,mass,36,mobile app,multi-product,3,current,blue,3556.22,1,1,28,0,8501.0,6280.0,11.7,3,208.33,5,10,5,3,86,2500,47,0.703,0.119,2300.0,0,1,0,1,1,0,0,0,0,0,1,2300.0,1209.0,0.0,0,1,54234.0,1232.0,2,42.9,1,18,10,0.783,13,3,2.1,1,58.5,1,0.405,3,13,0,1,3,0,3,1,3.7,-75,7,0,1,2,1,1,58,1,medium,negative,5646,0.0,0.054,24165.0,28,0.3011,52.5
135201,1,50,male,single,post-graduate,1,business owner,72000.0,middle,$60k - $80k,tier 2,south,affluent,36,mobile app,lending,4,current,blue,6339.0,1,2,1,1,4304.0,3389.0,22.07,3,184.5,1,12,5,6,100,2214,41,0.734,0.519,2317.0,0,1,1,1,0,0,1,0,0,0,1,2317.0,1571.0,0.0,0,0,29829.0,701.0,2,48.8,0,10,3,0.958,20,1,3.9,1,55.8,1,0.502,1,24,0,4,2,0,8,0,2.9,-13,5,0,4,0,0,0,1,0,high,neutral,6346,0.036,0.062,12941.0,13,0.1168,54.4
135202,0,57,female,married,uneducated,0,business owner,34695.0,lower-middle,less than $40k,tier 2,south,mass,51,dsa,investment,2,savings,blue,15218.09,1,0,70,0,9847.0,13012.0,8.45,10,720.325,6,20,16,6,119,8644,120,0.794,0.765,4904.0,2092,1,0,1,0,0,0,0,0,1,0,6996.0,4931.5,0.299,1,0,0.0,0.0,0,19.1,0,20,9,0.875,10,2,3.9,1,68.1,1,0.427,1,7,0,2,3,0,2,0,4.4,57,0,0,3,0,0,0,62,0,medium,neutral,3240,0.215,0.365,30484.0,29,0.0,62.3
135203,0,44,female,divorced,uneducated,1,business owner,24519.0,low,less than $40k,tier 3,south,affluent,37,branch,lending,1,savings,blue,5499.75,0,2,15,0,16270.0,18622.0,11.29,6,435.0,5,10,8,4,86,5220,75,0.549,0.829,4359.0,1235,1,0,1,0,0,0,0,0,1,1,5594.0,3819.0,0.221,1,2,0.0,0.0,0,1.0,0,18,12,0.815,8,2,3.9,1,59.5,1,0.67,0,0,0,3,3,0,2,0,3.1,7,4,0,5,0,1,0,22,0,not aware,neutral,1915,0.208,0.204,48172.0,30,0.0,55.3
135204,0,59,female,married,uneducated,1,student,19432.0,low,less than $40k,tier 3,central,mass,54,branch,lending,5,savings,blue,5959.78,1,2,40,1,15463.0,11646.0,-8.82,3,155.0,5,13,10,7,94,1860,36,1.334,1.0,889.0,2001,1,0,1,0,1,0,0,0,0,0,2890.0,1419.0,0.692,1,0,173087.5,5859.0,0,50.7,1,16,14,0.857,9,0,3.0,1,59.3,1,0.285,0,0,0,3,0,8,1,0,4.0,27,6,1,1,0,0,0,55,0,medium,positive,1370,0.672,0.637,45235.0,30,3.6182,61.1
135205,1,56,male,married,graduate,1,salaried,95903.0,upper-middle,$80k - $120k,tier 1,north,affluent,50,branch,savings only,3,savings,blue,19096.79,0,0,54,0,4811.0,4528.0,5.24,3,196.75,2,8,5,2,181,2361,41,0.426,0.464,8688.0,0,1,1,1,0,0,0,0,0,0,1,8688.0,1039.0,0.0,1,3,0.0,0.0,0,51.2,0,15,7,0.882,73,2,3.9,1,64.5,1,0.113,3,11,0,1,3,0,1,0,3.9,29,5,0,1,0,1,0,12,1,medium,neutral,8096,0.002,0.162,15166.0,22,0.0,54.3
135206,0,49,female,single,post-graduate,2,homemaker,25122.0,low,less than $40k,tier 2,central,affluent,36,online,savings only,3,salary,blue,7269.91,0,2,43,1,8637.0,10419.0,8.33,4,150.25,7,17,9,5,31,1803,49,0.597,1.13,1941.0,1473,1,0,1,0,0,0,1,1,1,0,3414.0,1215.0,0.431,0,1,0.0,0.0,0,25.2,0,9,9,0.816,19,1,3.8,1,53.9,1,0.525,1,2,0,3,3,5,2,0,4.5,39,5,0,0,2,0,0,45,0,medium,positive,1985,0.399,0.506,25574.0,18,0.0,50.6
135207,0,47,male,married,college,1,student,58162.0,middle,$60k - $80k,tier 2,north,affluent,42,mobile app,savings only,6,current,silver,24018.22,1,0,75,0,16710.0,11979.0,-9.82,6,388.33,5,11,14,9,127,4660,79,0.872,0.681,22381.5,0,1,0,1,1,0,0,0,0,1,0,23589.5,2237.0,0.0,0,2,131848.0,4504.0,1,70.4,0,24,8,0.872,15,1,3.9,0,57.4,1,0.242,2,4,0,0,2,0,0,0,3.9,36,3,0,1,4,0,0,3,0,medium,positive,3194,0.0,0.04,51153.0,32,0.9293,46.2
135208,0,48,female,married,unknown,2,salaried,31991.0,lower-middle,less than $40k,tier 1,west,mass,37,mobile app,investment,4,current,blue,9675.64,1,2,17,0,10839.0,14616.0,-6.84,6,380.75,5,14,7,7,123,4569,81,0.571,0.884,975.0,1860,0,0,1,0,0,1,1,0,0,0,2835.0,2672.0,0.656,1,1,89969.0,2470.0,0,25.5,1,24,13,0.848,22,0,3.8,1,63.5,1,0.511,0,0,0,2,2,0,1,0,5.0,2,9,0,3,0,0,0,22,0,medium,positive,2857,0.5,0.544,31725.0,37,0.9265,55.9
135209,1,47,female,married,unknown,4,salaried,36271.0,lower-middle,less than $40k,tier 2,west,mass,36,branch,premium,3,salary,blue,3620.35,0,0,31,0,1811.0,1304.0,4.25,3,214.33,3,9,9,6,114,2572,43,0.904,0.72,1805.0,228,1,0,1,0,0,0,0,0,1,1,2033.0,1059.0,0.112,0,4,0.0,0.0,0,10.5,0,11,4,0.889,8,1,3.9,0,48.4,1,0.376,3,2,0,2,3,0,1,0,3.3,-6,4,0,0,2,1,0,31,0,low,negative,3473,0.068,0.235,5545.0,15,0.0,37.4
135210,0,57,female,single,unknown,1,salaried,25970.0,low,less than $40k,tier 3,central,mass,44,mobile app,multi-product,4,savings,blue,11115.89,0,1,41,0,29315.0,32129.0,7.89,3,222.75,4,11,17,14,91,2673,43,1.156,0.87,1306.0,1258,0,1,1,0,0,0,0,0,1,0,2564.0,1406.0,0.491,1,0,0.0,0.0,0,24.9,0,9,11,0.913,15,3,4.5,0,48.2,1,0.191,0,0,0,1,2,0,1,0,4.9,54,6,0,1,2,1,0,48,0,not aware,neutral,2085,0.455,0.512,90179.0,20,0.0,41.2
135211,0,53,male,single,unknown,0,salaried,76442.0,middle,$60k - $80k,tier 3,south,hni,42,online,multi-product,1,current,blue,21168.05,1,2,9,1,17822.0,17577.0,0.62,6,335.92,4,16,7,8,88,4031,82,0.625,0.745,12241.0,1168,1,0,1,0,1,0,0,1,1,1,13409.0,2337.0,0.087,1,0,45771.0,1813.0,1,36.0,0,23,7,0.886,15,2,3.9,1,69.9,1,0.525,3,9,0,1,0,5,0,0,2.1,52,5,0,1,1,0,0,82,0,low,positive,7552,0.064,0.116,55273.0,30,0.2846,61.2
135212,0,42,male,divorced,high school,1,retired,83227.0,upper-middle,$80k - $120k,tier 1,west,hni,38,referral,multi-product,4,current,blue,13946.76,1,1,20,1,21660.0,16494.0,-13.56,6,405.17,10,11,6,2,62,4862,77,0.614,0.878,10774.0,1172,0,0,1,0,0,1,1,1,1,0,11946.0,3686.0,0.098,1,0,47783.0,1952.0,0,32.4,0,22,10,0.655,1,0,3.9,1,57.7,1,0.262,1,2,0,2,1,7,0,0,2.8,5,3,0,2,1,1,1,25,0,low,positive,5760,0.077,0.251,66362.0,32,0.2814,49.7
135213,0,41,male,unknown,college,2,self-employed,88298.0,upper-middle,$80k - $120k,tier 2,east,hni,24,branch,lending,3,savings,blue,9034.13,0,0,101,1,23083.0,27602.0,-0.95,6,339.75,6,12,14,8,67,4077,77,0.754,0.791,14320.0,0,0,1,1,0,0,0,1,1,1,1,14320.0,2452.0,0.0,1,2,0.0,0.0,0,35.1,0,30,14,0.85,32,1,5.0,1,70.7,1,0.493,2,10,0,0,4,4,1,0,5.0,58,8,1,1,2,0,0,45,0,medium,neutral,6648,0.014,0.026,70923.0,44,0.0,67.4
135214,0,53,male,married,graduate,1,business owner,111406.0,upper-middle,$80k - $120k,tier 1,east,hni,40,branch,savings only,4,nre/nro,blue,31892.44,0,0,7,1,4105.0,4392.0,7.82,5,382.5,5,13,9,5,96,4590,69,0.888,0.816,4186.0,0,1,1,1,0,0,1,0,1,0,0,4186.0,2665.0,0.0,1,5,78960.0,3167.0,0,8.2,0,13,6,0.844,13,0,2.7,1,58.7,1,0.152,0,0,0,4,3,4,1,0,3.8,27,5,0,3,1,0,0,29,0,medium,neutral,11477,0.046,0.033,12211.0,19,0.3411,53.3
135215,0,47,female,married,uneducated,3,salaried,29979.0,low,less than $40k,tier 1,south,affluent,36,online,multi-product,5,salary,blue,4737.29,1,1,26,1,22473.0,21004.0,-7.53,7,370.25,7,14,12,7,33,4443,86,0.647,0.83,1438.3,0,1,0,1,0,1,0,0,0,0,0,1438.0,1510.0,0.0,1,0,26241.0,753.0,0,43.4,0,21,9,0.825,38,2,3.7,1,57.6,1,0.512,2,1,0,5,1,6,0,0,4.0,20,3,0,1,0,0,0,23,0,not aware,positive,2587,0.0,0.061,66582.0,30,0.3014,63.3
135216,0,46,male,married,graduate,3,student,65513.0,middle,$60k - $80k,tier 2,east,hni,29,mobile app,premium,3,savings,blue,14830.86,0,0,76,1,5104.0,5680.0,-7.75,7,382.58,7,14,13,16,67,4591,85,0.637,0.771,3429.0,0,1,1,1,0,1,1,0,1,0,0,3429.0,2516.0,0.0,1,1,27879.0,1286.0,0,25.0,0,25,15,0.86,15,0,3.9,1,62.6,1,0.259,0,0,0,5,2,7,3,0,5.0,38,6,0,0,1,0,0,14,0,not aware,positive,4754,0.02,0.111,15305.0,40,0.2356,61.3
135217,0,35,female,single,uneducated,4,salaried,22324.0,low,less than $40k,tier 3,central,affluent,24,referral,multi-product,4,current,blue,2791.32,1,2,13,0,15782.0,20378.0,-9.81,7,205.33,5,18,13,4,60,2464,92,0.704,1.0,1904.0,1367,0,0,1,0,0,0,1,1,1,0,3271.0,1725.0,0.418,1,1,0.0,0.0,0,26.7,0,22,13,0.875,16,1,3.9,0,53.2,1,0.365,1,2,0,4,2,0,3,0,3.3,58,6,1,2,0,0,0,31,0,not aware,positive,1670,0.365,0.258,45130.0,35,0.0,42.6
135218,0,44,male,single,doctorate,3,salaried,144555.5,high,$120k +,tier 3,south,hni,35,mobile app,premium,4,current,blue,36619.935,1,3,21,1,23162.0,24007.0,11.47,6,306.92,4,15,12,3,36,3683,73,0.57,0.738,12593.0,1435,1,1,1,1,1,0,0,1,0,1,14028.0,2199.0,0.102,1,0,20354.0,482.0,0,52.9,0,18,12,0.882,43,0,3.9,1,59.1,1,0.584,1,6,0,3,5,7,1,0,2.6,44,3,0,4,0,0,0,46,0,not aware,neutral,20176,0.164,0.106,69157.0,30,0.0302,60.6
135219,0,49,male,unknown,unknown,4,salaried,97112.0,upper-middle,$80k - $120k,tier 3,south,affluent,29,mobile app,multi-product,2,savings,blue,20227.27,1,1,83,0,16255.0,14751.0,-4.23,7,636.67,6,16,9,7,69,7640,86,0.769,0.564,22381.5,2517,1,1,1,1,1,0,0,0,1,0,23589.5,4931.5,0.085,1,2,67658.0,1517.0,1,59.6,1,24,12,0.842,18,3,3.9,1,63.3,1,0.657,1,1,0,2,2,0,1,0,5.0,43,6,1,7,2,0,0,31,1,medium,positive,8339,0.055,0.165,48568.0,36,0.1875,56.2
135220,0,61,male,single,post-graduate,0,business owner,54665.0,middle,$40k - $60k,tier 1,south,mass,42,online,lending,4,savings,silver,22510.23,1,1,63,0,7237.0,5075.0,8.19,5,331.83,8,16,6,5,107,3982,68,0.791,0.943,15939.0,0,1,0,1,0,0,0,1,0,1,1,15939.0,3145.0,0.0,1,3,0.0,0.0,0,27.4,0,16,11,0.771,13,2,3.9,0,46.4,1,0.773,3,3,0,2,2,0,2,0,4.0,16,8,0,1,0,1,0,16,0,low,positive,5168,0.052,0.053,22485.0,27,0.0,37.9
135221,0,63,male,married,high school,2,business owner,48911.0,lower-middle,$40k - $60k,tier 1,east,mass,36,dsa,savings only,2,salary,blue,11333.37,1,1,43,0,10719.0,10210.0,4.65,2,87.5,8,16,9,7,64,1050,28,0.885,1.154,4077.0,930,1,1,1,1,0,0,0,0,0,0,5007.0,613.0,0.186,1,0,173087.5,8399.0,0,15.6,0,13,13,0.8,27,1,5.0,0,48.8,1,0.571,1,2,0,3,2,0,2,0,3.9,3,3,0,5,2,0,0,94,0,medium,positive,3948,0.159,0.2,31569.0,26,2.0606,34.8
135222,0,67,female,married,unknown,0,salaried,54611.0,middle,unknown,tier 1,east,affluent,56,referral,investment,4,savings,blue,13734.92,1,2,42,1,5817.0,5530.0,-0.13,2,113.75,9,12,15,6,92,1365,34,0.777,1.429,8121.0,2388,0,0,1,0,0,0,0,0,0,1,10509.0,595.0,0.227,1,1,0.0,0.0,0,38.0,0,26,10,0.786,55,2,3.9,1,66.7,1,0.341,3,1,0,2,3,3,2,0,3.6,25,3,1,3,0,0,0,38,0,medium,positive,4374,0.266,0.161,16858.0,36,0.0,62.6
135223,0,45,male,married,graduate,3,salaried,51480.0,middle,$40k - $60k,tier 3,west,mass,35,referral,investment,5,savings,blue,12332.23,0,3,23,1,16887.0,21597.0,-11.25,2,109.42,9,13,8,9,121,1313,30,0.597,0.304,2254.0,1200,1,0,1,1,0,0,1,0,0,0,3454.0,1024.0,0.347,1,1,59042.0,2524.0,0,37.4,0,14,9,0.769,10,0,2.9,0,45.0,1,0.796,0,0,0,3,2,3,1,0,3.8,38,2,0,3,2,0,0,28,0,medium,positive,4473,0.34,0.417,52764.0,23,0.5883,38.7
135224,0,46,female,divorced,graduate,3,student,18000.0,low,less than $40k,tier 1,south,affluent,36,mobile app,multi-product,3,savings,blue,6205.61,0,2,29,1,6013.0,6304.0,-13.52,8,637.42,7,12,11,2,73,7649,101,0.662,0.603,766.0,1625,1,0,1,0,0,0,1,1,0,0,2391.0,2511.0,0.68,0,0,0.0,0.0,0,26.7,0,27,7,0.781,12,1,3.9,1,61.7,1,0.471,0,0,0,4,2,2,1,0,4.9,11,2,0,2,0,0,0,10,0,high,neutral,1153,0.697,0.508,17428.0,34,0.0,59.1
135225,0,46,male,married,graduate,2,salaried,67416.0,middle,$60k - $80k,tier 1,south,mass,36,mobile app,lending,4,savings,blue,12630.99,1,0,53,0,6050.0,5457.0,-14.62,7,360.58,5,14,11,12,85,4327,84,0.421,0.68,1254.0,685,0,0,1,0,0,0,0,0,0,1,1939.0,1996.0,0.353,1,1,0.0,0.0,0,7.2,0,20,10,0.881,14,0,3.9,1,62.0,1,0.356,1,2,0,1,2,0,2,0,5.0,51,6,0,0,2,0,0,32,0,not aware,negative,5200,0.354,0.448,18478.0,30,0.0,60.4
